domain,comparison,stack_index,from_index,to_index,absolute_shift
WBC,REF-A_full_vs_REF-C_disjoint_four,10035,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10038,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10039,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10041,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10042,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10049,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10051,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10053,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10054,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10056,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10058,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10059,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10061,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10062,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10064,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10065,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10069,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10070,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10071,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10072,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10074,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10075,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10076,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10077,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10078,6,5,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10079,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10082,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10083,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10087,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10088,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10090,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10091,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10099,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10102,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10104,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10106,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10109,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10110,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10113,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10116,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10119,7,8,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10120,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10122,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10124,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10126,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10129,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10132,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10138,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10139,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10140,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10141,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10144,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10146,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10147,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10149,7,8,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10151,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10154,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10155,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10156,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10158,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10159,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10164,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10166,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10168,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10169,6,5,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10172,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10176,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10183,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10184,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10185,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10187,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10188,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10189,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10191,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10193,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10194,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10195,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10196,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10197,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10200,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10203,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10205,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10206,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10207,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10209,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10210,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10211,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10212,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10214,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10216,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10217,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10221,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10222,7,8,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10223,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10224,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10225,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10227,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10230,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10231,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10233,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10235,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10237,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10238,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10240,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10244,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10245,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10246,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10250,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10254,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10255,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10256,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10257,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10258,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10259,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10260,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10265,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10266,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10268,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10269,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10270,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10271,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10273,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10275,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10276,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10277,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10282,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10284,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10286,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10287,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10288,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10289,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10290,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10291,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10293,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10295,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10298,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10299,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10300,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10301,7,8,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10305,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10310,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10312,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10313,7,8,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10314,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10315,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10316,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10317,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10318,5,4,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10319,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10321,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10323,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10324,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10325,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10326,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10329,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10330,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10331,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10332,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10333,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10334,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10336,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10337,5,4,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10338,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10339,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10340,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10341,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10344,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10345,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10346,7,8,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10347,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10349,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10350,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10351,7,8,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10352,7,8,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10353,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10354,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10355,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10358,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10359,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10362,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10363,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10364,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10365,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10370,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10371,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10373,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10374,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10375,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10376,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10377,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10378,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10380,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10382,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10383,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10384,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10385,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10386,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10389,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10390,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10391,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10392,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10393,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10394,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10395,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10396,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10398,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10399,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10400,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10401,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10402,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10404,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10405,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10406,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10408,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10416,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10417,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10420,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10422,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10424,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10425,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10426,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10427,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10428,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10430,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10432,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10434,6,5,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10436,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10437,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10443,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10444,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10445,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10447,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10448,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10450,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10453,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10454,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10455,7,8,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10461,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10462,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10465,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10467,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10471,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10474,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10477,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10479,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10480,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10481,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10482,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10483,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10485,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10486,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10488,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10489,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10490,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10491,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10493,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10494,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10497,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10498,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10499,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10500,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10501,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10503,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10506,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10509,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10511,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10512,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10514,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10517,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10518,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10519,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10522,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10524,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10525,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10526,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10527,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10529,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10530,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10531,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10532,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10533,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10536,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10537,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10538,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10541,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10543,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10544,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10545,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10546,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10547,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10549,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10550,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10551,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10554,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10555,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10556,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10558,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10560,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10561,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10562,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10569,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10571,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10572,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10577,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10580,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10584,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10585,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10586,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10587,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10588,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10589,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10590,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10591,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10592,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10593,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10595,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10597,7,8,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10600,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10603,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10604,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10605,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10610,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10611,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10612,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10619,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10620,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10622,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10626,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10627,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10628,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10631,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10637,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10639,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10641,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10642,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10643,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10645,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10649,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10650,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10652,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10654,7,8,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10655,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10656,7,8,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10657,7,8,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10659,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10660,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10661,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10663,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10664,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10666,7,5,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10667,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10668,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10669,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10670,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10671,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10674,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10676,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10677,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10688,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10699,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10700,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10705,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10708,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10709,7,8,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10710,7,8,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10711,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10712,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10713,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10714,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10715,7,8,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10717,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10718,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10722,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10723,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10725,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10726,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10727,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10728,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10730,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10731,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10732,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10733,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10735,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10736,7,8,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10740,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10741,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10744,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10745,6,7,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10747,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10751,5,8,3
WBC,REF-A_full_vs_REF-C_disjoint_four,10752,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10753,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10756,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10757,5,7,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10760,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10763,4,6,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10764,6,8,2
WBC,REF-A_full_vs_REF-C_disjoint_four,10765,5,6,1
WBC,REF-A_full_vs_REF-C_disjoint_four,10766,5,7,2
